196,R-74-R,21.1235039345054%-101.6812051025 21.12638383993%-101.679887167793 21.1260071604614%-101.678891513546 21.1255352637719%-101.677391698613 21.1252474839932%-101.676457245159 21.124621719133%-101.674604416394 21.1220083879238%-101.673138154568 21.1214807366656%-101.671740420309 21.1213862970984%-101.671706573307 21.1212010581663%-101.671721552655 21.1211383697644%-101.671800423403 21.1211596809236%-101.671920541905 21.121449751982%-101.672242716304 21.1227657807373%-101.672945761907 21.1233891402168%-101.673299848406 21.1237847960904%-101.673547931385 21.124139960477%-101.673803907429 21.1242480398246%-101.673793716346 21.1243688499947%-101.673647230672 21.1242826944765%-101.673242785467 21.124109441243%-101.673002642911 21.123675889302%-101.672632901378 21.1236110486942%-101.672463235026 21.1235571587058%-101.671926579885 21.123352539056%-101.670067838765 21.1232329287989%-101.669292195086 21.1229941679522%-101.667953211178 21.1228577614056%-101.667066249873 21.1227119764334%-101.665970414887 21.1224208323122%-101.664275685281 21.1222539021197%-101.663282499677 21.1220099434716%-101.66172568926 21.1218905935698%-101.660830584664 21.1215997901977%-101.659201638639 21.1211856445986%-101.656797018117 21.1212036969966%-101.65666582179 21.1210769655714%-101.656664999506 21.1210209024509%-101.656603208676 21.1210095958456%-101.656507782687 21.1210572034738%-101.656418632777 21.1206970053053%-101.654357659113 21.1204951561694%-101.653669020004 21.1201166614748%-101.652654470749 21.119418700059%-101.650797356543 21.1193823536083%-101.650601656131 21.119233975373%-101.649173075866 21.1190930726168%-101.647920493974 21.1188532779471%-101.645531092353 21.1186659917017%-101.644187952259 21.1184921491785%-101.643269841164 21.1181199848931%-101.641697869261 21.1174569855353%-101.638826306726 21.1164009656822%-101.63445359061 21.1158967320347%-101.63250359686 21.1148711544546%-101.629413332405 21.1142461476843%-101.627533506702 21.1139383615455%-101.626543905702 21.1137011784932%-101.625571250172 21.1132186664886%-101.623659005559 21.1129650127783%-101.622670891204 21.1128748321331%-101.62192187606 21.1128995455382%-101.620997484722 21.1126039935945%-101.620045588867 21.1123950974227%-101.618886402008 21.1123093989137%-101.618889459371 21.110617671082%-101.619592449173 21.1099776375463%-101.619664765476 21.1073713526397%-101.619964857119 21.1068997545833%-101.62004966264 21.1044602657932%-101.62077424251 21.1043384782702%-101.620654909605 21.1041055080717%-101.619862857573 21.1035536902214%-101.617863900726 21.1033503651638%-101.617127576595 21.1031351345974%-101.616349812258 21.1030985858561%-101.616001402354 21.1027380821714%-101.614673300187 21.1026028671586%-101.614565869747 21.1024928284855%-101.614369892094 21.1020086387987%-101.613715535154 21.1014083988833%-101.61296313571 21.1012853201161%-101.612792676072 21.1012036822286%-101.612652219479 21.101088182522%-101.612416265258 21.1008073265714%-101.611818750595 21.1005604195446%-101.611262721201 21.09959143452%-101.609453589603 21.0995563946846%-101.609281641065 21.0995586201028%-101.608989973227 21.0994550779996%-101.608671521407 21.0993484557515%-101.608434068546 21.0991214835028%-101.607956989174 21.0989612160552%-101.607763190126 21.0982264947372%-101.606165969558 21.0980502709646%-101.605789617555 21.097649228783%-101.604947564281 21.0975428431253%-101.604705358079 21.0972826584821%-101.603916179289 21.0973460424819%-101.603713760242 21.0980869379883%-101.603112593163 21.0988971713138%-101.602459452035 21.0994411132142%-101.602012052791 21.1006545824379%-101.601104370125 21.1011838142277%-101.600712497169 21.1019889495394%-101.600103949743 21.1039167567245%-101.598654653625 21.1039764263858%-101.598547400085 21.1039253288756%-101.598350253044 21.1037950931846%-101.598203962544 21.1036292088345%-101.598064735291 21.103403087695%-101.597982132543 21.1031595608068%-101.597935678067 21.1022835810038%-101.597769639873 21.1012803824651%-101.597551443777 21.0996755050217%-101.595090793517 21.0994883076015%-101.594984833884 21.0987246155159%-101.593507719845 21.0982843360162%-101.592828473349 21.0982426199782%-101.592636417794 21.0982981478873%-101.592472117949 21.0985735182968%-101.59227129197 21.0986345259385%-101.592105670108 21.0970432358359%-101.589526429565 21.0970772479271%-101.589378330208 21.0995919613468%-101.587601538305 21.1008267118835%-101.586740565903 21.1019601453172%-101.585957595597 21.1057971606099%-101.583274091862 21.1070397315035%-101.582396076791 21.1069475902177%-101.581831804129 21.1068454656492%-101.581235193643 21.1067017971756%-101.580729212826 21.1064502093399%-101.579869969065 21.1063585106886%-101.57944296521 21.1061212108282%-101.578525480449 21.1058589468379%-101.577568653905 21.1056926699838%-101.57696588718 21.1052959241856%-101.575516423022 21.1044166846957%-101.568995046929,R
197,R-,21.1171342946936%-101.725396591521 21.1170254712928%-101.72547082787,R
201,R-80-I,21.1051530082791%-101.55245234721 21.1053415537738%-101.552272172372 21.1054425267242%-101.551910052996 21.1063740353982%-101.551892168394 21.1071145843703%-101.551768182204 21.1072666404974%-101.551497775617 21.1074100126355%-101.551400585413 21.1088766167474%-101.552607069794 21.1102597547452%-101.552272043272 21.1107564912505%-101.552268429815 21.111477164491%-101.552565393795 21.1119752636003%-101.552824329981 21.1123871646468%-101.552740709991 21.1129683152067%-101.552131793124 21.1132956380269%-101.551788255989 21.1138437021242%-101.551094348556 21.1139923101476%-101.55077132569 21.1141828059334%-101.550476985205 21.1142781557513%-101.550401944564 21.115062159079%-101.549883665992 21.1149826081584%-101.553820997613 21.115054955022%-101.554917155819 21.1150314269076%-101.555307136604 21.1151582987276%-101.555916124185 21.114763955041%-101.556099861047 21.114149453193%-101.556521229029 21.1134434777445%-101.557538073559 21.1129767024266%-101.557557768215 21.1127944985907%-101.55762036425 21.1125416013708%-101.557830969969 21.1121899512712%-101.558266953153 21.1119108419533%-101.558610577186 21.1113373297565%-101.559152031707 21.110922699939%-101.559498366655 21.1107844053016%-101.559833214424 21.1108034406988%-101.560106108162 21.1079076690082%-101.561493743052 21.1077135738797%-101.561715670395 21.1073483774094%-101.562362770174 21.1070356234026%-101.562993567241 21.1066523037717%-101.563437999255 21.1063415520327%-101.563840355773 21.1058035596805%-101.564279396434 21.1040264691722%-101.565609386692 21.1046166651334%-101.570236778018 21.1050230129944%-101.572693440412 21.1053465179034%-101.57554907996 21.1068049758265%-101.581131363789 21.1075026847077%-101.584303928637 21.1077949808507%-101.587286558676 21.1080632179546%-101.589231661117 21.1084518580202%-101.590984176609 21.1088632630183%-101.592126508168 21.109688947676%-101.596545585392 21.1103551153663%-101.600092295566 21.1107666427717%-101.602810628322 21.1107775041446%-101.603627423504 21.1110488620437%-101.605278438717 21.111154548143%-101.607068163301 21.1110395650484%-101.608350278031 21.1113633726669%-101.61049923611 21.1115182197686%-101.61085864018 21.1115913817602%-101.6121017491 21.1119871953537%-101.614218455535 21.1121822769762%-101.614574170472 21.1123296271898%-101.615030632294 21.1123401479355%-101.615306692822 21.1125455157874%-101.616086203247 21.112601652643%-101.616691236499 21.1125237209019%-101.61762203207 21.1126946065169%-101.619294231427 21.1129714792396%-101.620592596598 21.1132861914775%-101.621368323146 21.1132256464145%-101.6226009553 21.1134723234148%-101.623985357302 21.1137163956314%-101.624642720731 21.1136882938486%-101.624941130436 21.1140022303948%-101.62624066918 21.115577450591%-101.631158939657 21.1176535000437%-101.638911677522 21.1181354749501%-101.641094846666 21.118798176466%-101.644033857767 21.1192888784934%-101.648412264919 21.1195256757004%-101.650704736831 21.1203396234695%-101.652801166959 21.1208374677668%-101.654246560377 21.1211947499122%-101.656339213792 21.1214722659056%-101.656439572353 21.1230920622387%-101.655732992057 21.1231609132327%-101.655778708607 21.1239417216055%-101.661381922437 21.1249950406806%-101.668952883227 21.1251198313494%-101.670252347776 21.1251552971457%-101.671324686067 21.1251374242473%-101.671507536889 21.1250631240283%-101.67176075967 21.1248256935273%-101.672253657317 21.1245467446203%-101.672772029854 21.1243677339406%-101.673162120752 21.1243413022136%-101.673381107851 21.1244202751593%-101.673991300164 21.124207129207%-101.674391343653 21.1213346875636%-101.67282024685 21.1192390207012%-101.672249519501 21.1187826139962%-101.672291856642 21.1157955486848%-101.675627805156 21.1135251746901%-101.67815997004 21.1141100357934%-101.678973275752 21.114387222603%-101.679972064664 21.1147571725054%-101.681807089599 21.115150715424%-101.683643763402 21.1153485286043%-101.684860449237 21.1160992761266%-101.686825193135 21.116109784586%-101.68706372861 21.1164766848908%-101.688222042743 21.1170227868923%-101.688028319742 21.1173184203542%-101.68756101352 21.1180826704629%-101.687341881136 21.1195640367191%-101.687083634865 21.1212074811213%-101.686904367865 21.121530154729%-101.686723125401,R
202,R-80-R,21.1216805258349%-101.686699541545 21.1222436010289%-101.686482257624 21.1243208012312%-101.686071314807 21.1265847616326%-101.685625800971 21.1273413812945%-101.685454669209 21.1280391090726%-101.685729424315 21.1261520580142%-101.679234366421 21.125195004165%-101.676405978754 21.1246031559111%-101.674631765943 21.1219802600784%-101.673133444376 21.1217505622867%-101.672448485131 21.1214804470712%-101.671749406793 21.1213912023209%-101.671711108866 21.1212738842916%-101.671700377857 21.1211509822662%-101.671820077831 21.1211776673697%-101.671934071208 21.1212613206279%-101.672075301228 21.1218669913842%-101.672439762053 21.123187434905%-101.673150704788 21.1239284546231%-101.673627562106 21.124142400766%-101.673797512086 21.1242965825067%-101.673788387148 21.1243479948544%-101.673728719858 21.124271453314%-101.673224290378 21.1241818826434%-101.673068693923 21.1237138566756%-101.672671658459 21.1236389050437%-101.672546623488 21.1235978315502%-101.672369335171 21.1234052368025%-101.670391487069 21.1228572917364%-101.667065599357 21.1220398147931%-101.661989417079 21.1211750664004%-101.656795890746 21.121052629081%-101.656402040831 21.1206911430176%-101.654316284592 21.1203426164318%-101.653239616868 21.1194165171935%-101.650788751294 21.1189476834742%-101.646640955386 21.118629518643%-101.643967978667 21.1181076759515%-101.641674375412 21.1168823886019%-101.636389918411 21.11586347542%-101.632539353796 21.1156707311901%-101.631830490228 21.1151057249449%-101.630069013368 21.1139864449971%-101.626562845074 21.1135450701627%-101.62488077907 21.1129631725149%-101.622640977413 21.1128529584443%-101.621898949898 21.1129058755192%-101.621016527741 21.1126048727303%-101.620046418228 21.1123511785903%-101.618875182708 21.1122798478939%-101.618058416658 21.1122448077477%-101.616655963961 21.1115408073603%-101.613082283893 21.1108251321016%-101.607977705276 21.1108138073941%-101.605294203827 21.1105248045373%-101.603738961342 21.1103049038168%-101.60111249263 21.1104571186274%-101.600745118375 21.108862646149%-101.592169070968 21.1084697368136%-101.590972068839 21.1080807804646%-101.589260238965 21.1075183728863%-101.584294516828 21.106821144618%-101.581029513238 21.1053060087714%-101.575490300675 21.1040036287545%-101.56558730869 21.1064778949863%-101.563853928085 21.1070010907365%-101.563031140675 21.1077708173378%-101.561543699661 21.1131284040796%-101.558856310146 21.1134777438191%-101.557575664652 21.1140713274746%-101.556552494659 21.1148532439626%-101.556032497733 21.1151524011106%-101.555906765789 21.1150354023211%-101.55532869109 21.1150570969062%-101.554974359267 21.1149908769615%-101.553960297342 21.1150488709658%-101.549876707161 21.1142595489075%-101.550423141757 21.1138699029555%-101.551054353072 21.1135441893067%-101.551507678105 21.1128795271747%-101.552257040589 21.1124518621905%-101.552672591033 21.1121044866188%-101.552818069769 21.1116896271825%-101.552679668428 21.1112838484831%-101.552415592483 21.1108212433933%-101.55228762607 21.1104024016643%-101.552245812647 21.1095933724701%-101.552403987297 21.1088752490888%-101.552616352401 21.1074159339513%-101.551403407422 21.1072786668435%-101.551489727436 21.107117822713%-101.55176128905 21.1062953523517%-101.551891647832 21.1061502170549%-101.551914661768 21.1058361371515%-101.551910979919 21.1054496977457%-101.551942196995 21.1053358777762%-101.55227747268 21.105165893869%-101.552475213919,R
203,L-01-I,21.1501480667105%-101.67500645948 21.1504056543699%-101.675717214945 21.1503978983965%-101.675898065985 21.1502506336188%-101.676032934759 21.1499337092282%-101.67616880875 21.1498230359798%-101.67614561034 21.1497344232861%-101.676035793352 21.1492486417959%-101.674673080856 21.1485488354273%-101.674252533256 21.1483935483835%-101.674288934843 21.1476878565382%-101.674584906318 21.1476798868057%-101.674738311418 21.1477830477858%-101.674993338736 21.1479301796047%-101.675728602763 21.1476667586621%-101.679745343587 21.1473180269042%-101.684115959481 21.1472056414462%-101.685012244082 21.1468940177577%-101.685254128441 21.1443687195204%-101.685715484983 21.1427954691409%-101.686004194967 21.1410988867806%-101.686311193658 21.1404287296402%-101.686415710572 21.1400073517502%-101.686458269752 21.1388408286629%-101.686672528339 21.1360942125857%-101.687196089 21.1318767327119%-101.688014297931 21.1313480566416%-101.688099019705 21.1307532978537%-101.688080228198 21.1283980931009%-101.687349122904 21.1278052947599%-101.687013499024 21.1271688159736%-101.686303390281 21.1267950553549%-101.685574204487 21.1261217998494%-101.683802063989 21.125420994658%-101.681968884424 21.1222555521529%-101.673854787066 21.1199457842843%-101.667670245146 21.1177073561219%-101.660040412283 21.1172822639343%-101.658907518642 21.1166385826134%-101.657336244997 21.1153514149101%-101.654456563097 21.1147769165633%-101.653151886284 21.1142130561555%-101.65206892772 21.1130132491868%-101.650010677821 21.109071940765%-101.644786813292 21.1072603408849%-101.642399731086 21.1033545232504%-101.637327877381 21.100890919214%-101.634088858102 21.0983522967304%-101.630769020158 21.0955693161133%-101.627284903256 21.092047898233%-101.622960440624 21.090110716221%-101.620506680026 21.0905639794485%-101.619781504518 21.0910207423007%-101.619176302255 21.0917065341069%-101.618478956877 21.0925865299023%-101.617973141741 21.0937878876833%-101.617324397072 21.0947752175947%-101.616769868501,T
204,L-01-R,21.0947485346819%-101.616992452425 21.0918879664758%-101.618539029033 21.0913613769341%-101.618998754621 21.0909656178005%-101.619386771794 21.0905823794366%-101.61997834465 21.0902223259774%-101.620621913922 21.091701709106%-101.622498481238 21.0927083974985%-101.62369121735 21.0950492323537%-101.626515498176 21.0998813087135%-101.632437654636 21.1005659094551%-101.633322165776 21.1022648364633%-101.6355436038 21.1064301690509%-101.641007785592 21.1131583338383%-101.649876670032 21.1135410276001%-101.650600434106 21.1150001990003%-101.65325209937 21.1165985612898%-101.656838157431 21.1174441324226%-101.658931264063 21.1193724252542%-101.665125296768 21.1201501403043%-101.667624050032 21.1213783912006%-101.67097132235 21.1228127754804%-101.674836542086 21.1239731039701%-101.677846399914 21.1258538220919%-101.682701022948 21.1269443273941%-101.68550716941 21.1270132014622%-101.685701038085 21.1273800543009%-101.686346785991 21.1275919601806%-101.686602145407 21.1280864301231%-101.686966815441 21.1285603091345%-101.687193839114 21.1301441338283%-101.687734214634 21.1308492488101%-101.687935585442 21.131337777682%-101.687951013696 21.1326292731399%-101.68771689339 21.1374490042148%-101.686809893736 21.1421968912567%-101.685925915032 21.1469494832413%-101.685087224355 21.1471721546349%-101.684728878448 21.1474595785499%-101.68080432179 21.1478172797243%-101.676064165799 21.1477177389%-101.675177453244 21.1475653216148%-101.674700516096 21.1476005435055%-101.674543387947 21.148286402459%-101.674313777495 21.1497212895589%-101.673701056762,T
205,L-02-I,21.1484754003151%-101.67420978999 21.1475146018061%-101.674588376638 21.1469426277046%-101.6732945225 21.1465357065885%-101.672273197976 21.1430221849322%-101.674016240681 21.1375729653261%-101.676198211798 21.1328192705997%-101.67815551971 21.1325284130227%-101.678372494798 21.1325202558977%-101.678533633446 21.1325893363619%-101.67871639873 21.1334086150911%-101.679458924159 21.1334376532697%-101.679592476639 21.1333679214913%-101.679704313667 21.1332349178161%-101.679726086807 21.1327747652631%-101.679661669105 21.1316388208797%-101.680189443998 21.1258104851115%-101.682709173229 21.1268221059575%-101.685486690246 21.1250817145552%-101.685982112249 21.1226154613678%-101.686434598226 21.1224045578471%-101.686484914533 21.1210932975785%-101.6869971545 21.1191374174355%-101.68719634159 21.1180233939253%-101.68739121057 21.1172183438426%-101.687627778476 21.116392615769%-101.687762429797 21.1151328332861%-101.687682005583 21.1145568044094%-101.687573809428 21.1116598088122%-101.687242372305 21.1098729821623%-101.687282187265 21.1042113163487%-101.687453838303 21.1026703111858%-101.687525026844 21.1022150884344%-101.685660390685 21.1019383487579%-101.684640321544 21.1013203625052%-101.681647782027 21.100850466206%-101.67946795222 21.1009845482992%-101.678926525221 21.1009789293289%-101.677303274819 21.1008974547594%-101.674876691785 21.1008857247731%-101.674657843379 21.1008093843446%-101.674082705898 21.1006929505595%-101.673535221363 21.1004991235635%-101.672836013942 21.1002907645459%-101.672223268686 21.0996929678181%-101.670868349059 21.0986733507443%-101.668715998814 21.0982980417989%-101.667557341556 21.0980647368519%-101.666665892132 21.097897744195%-101.665718006379 21.0978241358767%-101.664822690357 21.0976354483326%-101.661379760054 21.0974676048461%-101.657032035433 21.0968000802246%-101.650474391223 21.0966991996882%-101.649586939642 21.0966880359523%-101.648830784187 21.0967401468494%-101.648337100151 21.0968306634679%-101.647862701545 21.0970644362146%-101.64713131157 21.0972558634545%-101.646646392415 21.0974719882978%-101.64622165714 21.0976070642793%-101.645912757164 21.0977826546075%-101.645323915145 21.0979314033775%-101.64465867065 21.097974287335%-101.644225314077 21.0979797073154%-101.644006296972 21.0979593365448%-101.643339679244 21.0979075486943%-101.642814837624 21.0976591875178%-101.641112425639 21.1001060755117%-101.640691565839 21.1026494805937%-101.640254401674 21.1041458901881%-101.639956592761 21.1053434953353%-101.639788120587 21.1042188943527%-101.63826310708 21.1031953310418%-101.636971004088 21.1021722705599%-101.635622576788 21.0993798760069%-101.632035124828 21.0955167966054%-101.62710673559 21.0901469416942%-101.620624582501 21.0904223054475%-101.620102051155 21.090490630344%-101.619949920744 21.0907338026516%-101.619589721541 21.0909410780041%-101.619321614287 21.0912832340728%-101.618971424698 21.0915184013538%-101.618762545643 21.0917410681974%-101.618589456704 21.0923331880318%-101.618256497806 21.09468107161%-101.616972529167,T
206,L-02-R,21.0947480080193%-101.617003262772 21.0946218201521%-101.617018419506 21.0919310694116%-101.618514714242 21.0914187067074%-101.618925768479 21.0908076661119%-101.619701008043 21.0905188060231%-101.62021727775 21.0903651586685%-101.620585281079 21.0903644832169%-101.620759176179 21.0917749568879%-101.62254697164 21.0952879208694%-101.626770187812 21.0979601223607%-101.630139852961 21.0985515890967%-101.630862530413 21.101862291519%-101.635085197113 21.1039548264941%-101.637851533432 21.1052156765258%-101.639607757224 21.1049753515714%-101.63987660554 21.1048360281493%-101.639966226246 21.1045431100867%-101.640047878332 21.0977254831623%-101.641239302675 21.0979704465364%-101.642754958069 21.0980185845346%-101.643013628566 21.0980272881037%-101.644172185631 21.0979166944294%-101.645058368751 21.0978880932005%-101.645252401306 21.0976261283442%-101.64606931197 21.0973165409275%-101.646738139557 21.0971731799103%-101.647098276631 21.0968369991462%-101.648437165262 21.0967649975968%-101.648974116802 21.0968255651864%-101.650198240907 21.0970070413757%-101.651645213623 21.0971374554536%-101.653197017154 21.0974964995038%-101.656588245039 21.0975892112726%-101.657631938616 21.0977711063363%-101.661855637398 21.097840186248%-101.663116734348 21.0979576694962%-101.66535662247 21.0980700318888%-101.666068408616 21.0981871680637%-101.666833560478 21.098364331937%-101.667488435398 21.0987032769586%-101.668479092112 21.0991838840797%-101.669602468009 21.0998565922227%-101.671003511569 21.1002714695357%-101.671911627297 21.1005143757208%-101.672537179228 21.1007513436327%-101.673370117712 21.100887726528%-101.673981824124 21.1009498033141%-101.674836573271 21.1009807212562%-101.6757350134 21.1010528863807%-101.678195628787 21.1010566090126%-101.678979658217 21.1009973006741%-101.679360618075 21.1009972388567%-101.679747228803 21.101100665804%-101.68031108397 21.1019529476162%-101.68456887105 21.1027391865439%-101.68745118334 21.1045031888528%-101.687417193076 21.1114419044014%-101.687171582668 21.1155180745544%-101.687659764218 21.1162937454669%-101.687718440182 21.1167740094052%-101.687688303048 21.1167997269026%-101.687676601783 21.117560687764%-101.687473943095 21.1195035203114%-101.687109027285 21.1210612113078%-101.686944910406 21.1223406434906%-101.686472859696 21.1236118884056%-101.686176183726 21.1253252250122%-101.68587708311 21.126807614755%-101.685499872253 21.1265705846506%-101.684879023077 21.1253563204637%-101.68163800246 21.1324495693998%-101.678505742616 21.1324495707599%-101.678497013381 21.1324954397666%-101.678252954525 21.1329585709092%-101.677963520638 21.1426778104438%-101.67411322015 21.1431797335172%-101.673897154645 21.1486500445728%-101.671132810152 21.1487890558211%-101.671219955604 21.1497183141683%-101.673732569498,T
207,L-03-I,21.1332405354154%-101.715728022438 21.1332997120505%-101.715539800665 21.1331022363826%-101.714867633194 21.1327207324233%-101.712915533924 21.130999876426%-101.70464529444 21.1309081240706%-101.70408336411 21.1308729990325%-101.703555694408 21.1309199191701%-101.703105001082 21.1311292170094%-101.702447589032 21.1318476676346%-101.700757266863 21.1322445874342%-101.700052361717 21.1329071791572%-101.699272256893 21.1333363096378%-101.698800915276 21.1337198919062%-101.69829003577 21.1339175500981%-101.697801661528 21.1340006199349%-101.697347033922 21.1340287082227%-101.697056826913 21.1311662953101%-101.688747841904 21.1309640974541%-101.688032022605 21.1312151999605%-101.688026037406 21.1317411380782%-101.687967675194 21.1321605201754%-101.687886587197 21.1340813938741%-101.687522147047 21.1408421952966%-101.68628040558 21.1425919696174%-101.686006401427 21.1462685771506%-101.685265149276 21.1468974920697%-101.68510744361 21.1471821693771%-101.684620473641 21.1472420451852%-101.683611446157 21.1473643871411%-101.681755607004 21.1477410287754%-101.676953739734 21.1477915068421%-101.676107430423 21.1477686074345%-101.6756763506 21.147722826081%-101.675387881274 21.1476608305115%-101.675080479577 21.1476608298962%-101.675062902212 21.1475826363208%-101.67476282779 21.1475826382642%-101.674749641669 21.1475703504993%-101.674569780376 21.149679790465%-101.673689164659 21.1497174710263%-101.673755870119,T
208,L-03-R,21.1485653331043%-101.674281961367 21.14845014192%-101.674229620354 21.1476235041922%-101.674556579701 21.1477789440055%-101.674961244229 21.1479022825998%-101.675533400076 21.1479021128236%-101.676591860245 21.1472205313031%-101.685113661521 21.1409640746416%-101.686288945766 21.1397987429577%-101.686464367871 21.1318898573481%-101.687982938462 21.1330404221218%-101.6898335547 21.1333396322875%-101.690393099136 21.1332312898949%-101.690586271726 21.132748135827%-101.690668088034 21.131853051468%-101.690717686674 21.1339524922163%-101.696868454875 21.1340064953065%-101.697379433897 21.1337877512561%-101.698115455764 21.1335699838101%-101.698528947885 21.1330803367383%-101.699048567951 21.1324757171484%-101.699754660123 21.1320558515346%-101.700388534108 21.1313944576611%-101.701782452864 21.1310594921457%-101.70262647132 21.1308931503273%-101.70332931741 21.1308545613289%-101.70380008189 21.1309502520198%-101.704375587069 21.1318968315152%-101.70902021603 21.133227375316%-101.71530777516 21.133355296068%-101.715666347042 21.133226430273%-101.715754255209,T
209,L-04-I,21.1316537968175%-101.716188165084 21.1314748617689%-101.715534490268 21.1315331055003%-101.715368274088 21.1321157904924%-101.71541573081 21.1331393852976%-101.715628975871 21.1333159304%-101.715557470672 21.133197946491%-101.715214857207 21.1331004588318%-101.714906491355 21.1330156158612%-101.714471844811 21.1326965318159%-101.712883375056 21.1324888900091%-101.711931321006 21.1323501163385%-101.711259295237 21.1323144644785%-101.710962984294 21.1318655863345%-101.708896868105 21.1311825998223%-101.705514804061 21.1309789717718%-101.704586420423 21.1308756484454%-101.703940979906 21.1308634824413%-101.703631591486 21.1309011883291%-101.703183241197 21.1310161504009%-101.702700872834 21.1316927700118%-101.7010925531 21.1321225419758%-101.700258821632 21.1323652979239%-101.699898528912 21.1325547541949%-101.699651054589 21.1329933255306%-101.699144991743 21.133449335483%-101.698646535894 21.1336896287569%-101.698362615044 21.1338694725329%-101.698055479151 21.1339330881001%-101.697828188495 21.1339948563257%-101.697294318446 21.133971951926%-101.696986059819 21.1322174660968%-101.691860117195 21.1310275080215%-101.688284283864 21.1309011381976%-101.688052892372 21.1306631546645%-101.688010738258 21.1302923948455%-101.687903168628 21.1290857242241%-101.687508561918 21.1281316834051%-101.687165402087 21.1278368395156%-101.686973232729 21.1274848850617%-101.686644576054 21.1273025037339%-101.686437561348 21.1271116363496%-101.686158686555 21.1269377401105%-101.685813012931 21.1267275877107%-101.68526303702 21.1203471337323%-101.668667478863 21.1200251936187%-101.667721615249 21.1181304168865%-101.661459879394 21.1178515280189%-101.660501575055 21.1174930618154%-101.659429199278 21.1161506082939%-101.656221433484 21.1154233536468%-101.65447729166 21.1150673001382%-101.653674358808 21.1144202375939%-101.652501003593 21.1136171442732%-101.651045777154 21.1131047125769%-101.650130257503 21.1128856126194%-101.649788767847 21.1124791676806%-101.649235978077 21.0999645160104%-101.632766888572 21.095131418116%-101.626672174125 21.0902407657031%-101.620688075342 21.0901788592577%-101.620560798325 21.0902947450538%-101.620243217357 21.0910877873658%-101.618951294762 21.0914045112047%-101.618640340562 21.0918676067211%-101.618327826892 21.0946868933414%-101.616811507172 21.0947934068676%-101.616801780054 21.094872368389%-101.616866723369 21.0949509671679%-101.616966697204 21.0951211138997%-101.617182935543 21.0953019457481%-101.617377570004 21.0960136868948%-101.61882558776 21.0960925219636%-101.619041734243 21.0959605334395%-101.619161097966 21.0957329742679%-101.619277771218 21.0955769410705%-101.619203887726 21.0948975920564%-101.617816894235,T
210,L-04-R,21.0955135118959%-101.619086892596 21.0948689045921%-101.617812770885 21.0948574436594%-101.617264193969 21.0947496100478%-101.617037226614 21.0946582710334%-101.617001387971 21.0939783837766%-101.617358544166 21.0919624239785%-101.618452528763 21.0914415376351%-101.618800360021 21.0910139177805%-101.619325568067 21.0903687411694%-101.620362684702 21.0902832199796%-101.620652180395 21.0925832111638%-101.62350532921 21.0966184227689%-101.628421335279 21.1018652933602%-101.63509680328 21.1128323520818%-101.649530824906 21.1132593469096%-101.650216419185 21.1145064394296%-101.652555033896 21.1158116690712%-101.655233754908 21.1166128577226%-101.657154836992 21.1175675017386%-101.659311818613 21.120059570401%-101.667539653456 21.1207413424988%-101.669547811286 21.1268687708219%-101.685441418554 21.1271306968326%-101.686009572302 21.1275396063749%-101.686595348551 21.1280437978512%-101.687027533469 21.12836477544%-101.687220249411 21.1287717568215%-101.687349079448 21.1305703907591%-101.687972096008 21.1309354488233%-101.688012598976 21.1315407558699%-101.687969616608 21.1318757918241%-101.687953465659 21.1331899675991%-101.690030315299 21.1333641681233%-101.690355233628 21.1333729830085%-101.690550046201 21.1332030618902%-101.690643304898 21.1318435506217%-101.690719484282 21.133951031701%-101.696859148982 21.1340419687539%-101.697508097087 21.1339132778579%-101.698043987061 21.1336661669092%-101.698398233545 21.1324031657727%-101.699877155892 21.1318289662221%-101.700888181444 21.1312462079372%-101.702257467178 21.1309867881614%-101.703038686809 21.1309044033044%-101.703756622 21.130974101818%-101.70431040843 21.1332276680736%-101.715160317331 21.1333233017737%-101.715464592655 21.1332014486609%-101.715767412986 21.1330330029122%-101.716023110202 21.1319953692131%-101.716299627532,T
