Colonia,Lon,Lat,Id
"LA LAGUNITA (37106)",-101.669629264879,21.1927759366602,756
"BALCONES TULIPANES (37109)",-101.678676468045,21.2028035780228,757
"EL PARADOR (37109)",-101.67862268409,21.2046558369973,758
"EL POCHOTE (37109)",-101.680320677857,21.1962899359319,759
"EL POTRERO (37109)",-101.679569561386,21.1984379243708,760
"LA NORIA (37109)",-101.683176546061,21.2064062765285,761
"LA NORIA NORTE (37109)",-101.680763456368,21.2089586846956,762
"LA PRADERA (37109)",-101.678010529962,21.2025377905866,763
"LAS TIRITAS I Y II (37109)",-101.677837384388,21.1983846952975,764
"LOS COLORINES (37109)",-101.680036288844,21.2030308663814,765
"NORTEÑA (37109)",-101.679748932068,21.2004403395501,766
"POPULAR MAYA (37109)",-101.681637297024,21.1965000841116,767
"RUSTICO NORTEÑA (37109)",-101.680814494693,21.1998178701986,768
"ALAMEDA DE LA PRESA (37109)",-101.677036268309,21.1931632926519,769
"ARBOLEDAS DE LOS CASTILLOS I (37109)",-101.680323704076,21.2059460223911,770
"EL CAMPANARIO (37125)",-101.684397489053,21.1575177352553,771
"EL ROSARIO (37125)",-101.682017485419,21.1559389268401,772
"FRACCIONES DEL ROSARIO (37125)",-101.686342379997,21.1671927353565,773
"LA HERRADURA (EL ROSARIO) (37125)",-101.682428025033,21.1589588169958,774
"LAGOS DEL CAMPESTRE (37125)",-101.685731235808,21.1635652290522,775
"LAS QUINTAS (37125)",-101.690356805222,21.1598051977517,776
"PREDIOS HISPANO (37125)",-101.688670901041,21.1615565716785,777
"RANCHO LA FLORIDA (37125)",-101.689146167562,21.1674241426101,778
"RES DEL MORAL I (37125)",-101.686208677788,21.1559440952439,779
"RES DEL MORAL II (37125)",-101.690287255253,21.1577535401938,780
"BOSQUES DEL CAMPESTRE (37125)",-101.686135204076,21.1622074775931,781
"CONJUNTO HAB MARFIL (37125)",-101.684305066625,21.1602286237521,782
"INDUSTRIAL HIDALGO (37147)",-101.672759622359,21.1483963811881,783
"EL MIRADOR CAMPESTRE (37156)",-101.714274242662,21.1483821296316,784
"EL REFUGIO CAMPESTRE (37156)",-101.717716797992,21.1495379994792,785
"PANORAMA (37160)",-101.699823173401,21.1494073864418,786
"VILLAS DEL MORAL (37160)",-101.689982287952,21.1506109302503,787
"CONJUNTO HAB DEL ROCIO (37160)",-101.686032548263,21.1462129046019,788
"JARDINES DEL MORAL (37160)",-101.690991181598,21.1460582382971,789
"PRIV DEL MORAL (37187)",-101.689613977803,21.1552558404847,790
"LOS MURALES II (37219)",-101.648961920656,21.1690927932978,791
"MANANTIALES (37219)",-101.641245740199,21.1648929971142,792
"MISION DEL NORTE (37219)",-101.64457071097,21.1633826280059,793
"CONJUNTO HAB COECILLO (37219)",-101.644390732346,21.1648152300389,794
"LOS MURALES (37219)",-101.64701794792,21.1657638196446,795
"VILLA INSURGENTES (37220)",-101.664301203538,21.1469285059458,796
"EL RETIRO (37220)",-101.672269969384,21.1392712445723,797
"FRACC HIDALGO (37220)",-101.669815351697,21.1432244727313,798
"CENTRO BODEGUERO LAS TROJES (37227)",-101.662234235921,21.1433606534714,799
"LAS TROJES (37227)",-101.664707623358,21.1377787881606,800
"INDUSTRIAL LAS CRUCES (37290)",-101.622580471212,21.1074309948446,801
"INDUSTRIAL SANTA JULIA (37290)",-101.62413030437,21.0940955885407,802
"LA CAMPIÑA (37290)",-101.617618383581,21.1003556011302,803
"POLIGONO INDUSTRIAL JEREZ (37290)",-101.622744753068,21.1009462236893,804
"PRADERAS DE AGUA AZUL (37290)",-101.614830130906,21.1000628888913,805
"SAN JOSE DE LOS TANQUES (37290)",-101.616288250302,21.1010409007171,806
"FRACCIONES DE SANTA JULIA (37290)",-101.621204871807,21.0974968793776,807
"INDUSTRIAL JULIAN DE OBREGON (37290)",-101.628649128754,21.1039284043724,808
"VILLAS DE SAN JUAN 2DA SECC (37294)",-101.587353979902,21.1008371961797,809
"VILLAS DE SAN JUAN SECC BRISAS (37294)",-101.585923564121,21.0947179193965,810
"PARAISO REAL (37294)",-101.582480735398,21.112368980644,811
"VILLAS DE NUESTRA SEÑORA DE LA LUZ (37294)",-101.580046400121,21.0961850464028,812
"EL CID (37295)",-101.609262248254,21.0886033406717,813
"FRACC LAS FLORES (37295)",-101.613149703596,21.0997441116015,814
"FRACC LAS VILLAS (37295)",-101.607814332565,21.0973584611241,815
"FRACCIONES DE EL ALTO (37295)",-101.600577453886,21.0838774635741,816
"FRACCIONES SANGRE DE CRISTO (37295)",-101.614128573375,21.0906204273909,817
"HACIENDAS DE LEON (37295)",-101.604954890456,21.089878129672,818
"LOMA VERDE (37295)",-101.610120723992,21.0927526039496,819
"PASEO DEL MOLINO (37295)",-101.60662278931,21.1007552013915,820
"SAN FRANCISCO (37295)",-101.604816045024,21.0947717087474,821
"SANGRE DE CRISTO (37295)",-101.606072174891,21.09581302655,822
"VILLA OLIMPICA (37295)",-101.61043385264,21.09844254169,823
"VILLAS DE SAN JUAN 1RA SECC (37295)",-101.593286802944,21.0922606136365,824
"AMPL SAN FRANCISCO (37295)",-101.599939018871,21.0962420805076,825
"BOSQUES MISAEL NUÑEZ (37295)",-101.606258411896,21.097266290507,826
"CAMINO REAL DE LOS RIZOS (37357)",-101.749761518479,21.1480371362049,827
"CRUZ DE LA SOLEDAD (37357)",-101.76219676367,21.1430758597631,828
"EL CASERIO (37357)",-101.762957872508,21.1445739072601,829
"FRACC LA PIEDAD (37357)",-101.745486447242,21.1395358853729,830
"FRACC SOLEDAD (37357)",-101.752705709101,21.1394239899253,831
"LA FRAGUA (37357)",-101.752334843079,21.1446475401519,832
"LOMAS S JOSE LAS JOYAS (SIGLO XXI) (37357)",-101.753748709535,21.1524530781471,833
"MONTAÑA DEL SOL DE LA JOYA (37357)",-101.763301480979,21.1402664019729,834
"MONTAÑAS DEL SOL (37357)",-101.759046730822,21.1393247506368,835
"REAL DE LA JOYA (37357)",-101.758714615687,21.1524219400206,836
"RIZOS DEL SAUCILLO I (37357)",-101.758579270417,21.1473576381445,837
"RIZOS DEL SAUCILLO II (37357)",-101.763348693587,21.1496949887328,838
"RIZOS DEL SAUCILLO III (37357)",-101.764466420489,21.1471949399946,839
"SAUCILLO DE LA JOYA (IRREGULAR) (37357)",-101.76206373955,21.151368753865,840
"SINARQUISTA (37357)",-101.748445866983,21.1438353534189,841
"VALLE DE LAS JOYAS (37357)",-101.76086149796,21.1424984014801,842
"VILLAS DE LA JOYA (37357)",-101.75705348513,21.1546515860019,843
"AMPL SOLEDAD (37357)",-101.758826824998,21.1405696785479,844
"CAMINO A SAN JUAN (37357)",-101.756278491659,21.143517832482,845
"COLINAS DE LA FRAGUA (37358)",-101.739065559428,21.1534692572005,846
"COLINAS DE LA FRAGUA PLUS (37358)",-101.74090908059,21.154722842885,847
"BALCONES DE LA FRAGUA (37358)",-101.739107877926,21.1566385022651,848
"PASEOS DE LA FRAGUA (37358)",-101.744963129045,21.1554310607949,849
"SAN RAFAEL (37380)",-101.688480296928,21.1074406661539,850
"GUADALUPE (37380)",-101.69050108076,21.1103674243172,851
"INDEPENDENCIA (37380)",-101.687853677205,21.1095311024785,852
"LAS MANDARINAS (37419)",-101.713057655087,21.1089691170312,853
"LOMA REAL (37419)",-101.716370123482,21.1132055300113,854
"GRANJAS LAS AMALIAS (37438)",-101.725165916674,21.0942262213631,855
"INDUSTRIAL GENESIS (37438)",-101.735220386612,21.0865725437879,856
"INDUSTRIAL PAMPLONA (37438)",-101.722991883868,21.0915458783397,857
"INDUSTRIAL SAN JORGE (37438)",-101.722275656596,21.094605566194,858
"LAS AMALIAS (37438)",-101.728922300324,21.0982462340765,859
"MORELOS (EL GUAJE) (37438)",-101.72088099696,21.0951713269952,860
"ARROYO HONDO (37438)",-101.72790748824,21.0865757399785,861
"FRACCIONES DEL GUAJE (37438)",-101.72694046613,21.0981954538572,862
"INDUSTRIAL SANTA CROCCE (37439)",-101.721216779531,21.0975068933285,863
"INDUSTRIAL SAN CRISPIN (37443)",-101.714378091875,21.0969879179581,864
"INDUSTRIAL LA TRINIDAD (37455)",-101.70746749353,21.0963388916266,865
"INDUSTRIAL JUAREZ (37457)",-101.692392693168,21.0993728642663,866
"LAS MARGARITAS SUR (37468)",-101.681800996119,21.0945336438127,867
"ARCOIRIS (37468)",-101.679870653508,21.0984676732446,868
"JARDINES DE SAN MIGUEL (37468)",-101.681162637546,21.0988730444555,869
"LOURDES (37470)",-101.67393868752,21.0932455133698,870
"SAN MIGUEL INFONAVIT (37470)",-101.677279016913,21.0990134313249,871
"SANTA CLARA (37470)",-101.673642406772,21.0981599657099,872
"LA ESCONDIDA (37470)",-101.671507526851,21.0931791128259,873
"LA FLORESTA (37470)",-101.677426537205,21.095997637581,874
"PASEOS DEL MAUREL (37478)",-101.676827210108,21.0940256077956,875
"EL TLACUACHE ORIENTE (37526)",-101.658289806729,21.1007195486683,876
"EL MAGUEY (37545)",-101.615738411099,21.0852677264245,877
"FRACCIONES DE SAN JUAN BAUTISTA (37545)",-101.616858439365,21.0722773243391,878
"INDUSTRIAL DELTA (37545)",-101.622851188731,21.0857364593701,879
"LA ESTANCIA (37545)",-101.622927777695,21.0757377797748,880
"MEZQUITAL 2000 (37545)",-101.626873048652,21.0823363196654,881
"MEZQUITAL DE JEREZ (37545)",-101.62604004801,21.0902615421365,882
"SAN JOSE EL ALTO (37545)",-101.609237041156,21.0769901324887,883
"SAN JUAN BAUTISTA (37545)",-101.617841894788,21.0725608976674,884
"VALLE DE LAS HACIENDAS (37545)",-101.613943474012,21.0729360525568,885
"VALLE DE SAN NICOLAS (37545)",-101.618192973027,21.0742788833638,886
"VALLE DEL MAGUEY (37545)",-101.62253270552,21.0787706543423,887
"VALLE DEL REAL (37545)",-101.618697865914,21.0774594823692,888
"VALLE DORADO (37545)",-101.619251420217,21.0802730194843,889
"ARBOLEDAS DE SAN JOSE (37545)",-101.610289660739,21.0759220697478,890
"DELTA DE JEREZ (37545)",-101.628343117341,21.087501475113,891
"LOMAS DE COMANJILLA (37675)",-101.531298776317,21.037637929347,892
"LOS CIPRESES (37675)",-101.54247853016,21.0289387997858,893
"LOS JACALES (37675)",-101.550383900996,21.0383853514029,894
"VALLE DE ARANZAZU (37675)",-101.543518003453,21.0321656518234,895
"EL SAUZ DE ARRIBA (37675)",-101.546938752921,21.033278991832,896
"FRACCIONES DE LOS SAUCES DE ARRIBA (37675)",-101.539766616436,21.0319182231476,897
"CORTIJO DE LA GLORIA (37433)",-101.769247508765,21.0880634030037,898
"EL INFIERNITO (37433)",-101.755107684972,21.0966805350787,899
"EL RECUERDO (37433)",-101.760948619783,21.0921610640819,900
"FRACCIONES CORRAL DE PIEDRA (37433)",-101.743063933554,21.0942353305961,901
"PERIODISTAS MEX (JACINTO LOPEZ) (37433)",-101.752414788312,21.0892594275805,902
"VALLE DE LOS MILAGROS (37433)",-101.765211586146,21.0937483450102,903
"ART 4 (37433)",-101.75894238878,21.0945104071296,904
"CORRAL DE PIEDRA (37433)",-101.748718848996,21.0904107657443,905
"SAN JOSE DE LOS MONTES (37654)",-101.67611108356,21.0575563676323,906
"LAS CANELAS (37655)",-101.455819125752,21.2188967059183,907
"SAN JOSE DE LA CONCEPCION (37665)",-101.70501329223,21.2308451660716,908
"INDUSTRIAL CAMPO VERDE (37667)",-101.744354978699,21.0829391649106,909
"LA MORA (37667)",-101.763344613363,21.0671302875328,910
"LA RESERVA (37667)",-101.746502181131,21.0794557920512,911
"LA RESERVA ORIENTE (37667)",-101.739851945511,21.0840757272131,912
"LA VENTA (37667)",-101.78048107714,21.0547746314442,913
"LA MORA ALTA (37667)",-101.778012910268,21.0741965135583,914
"EL NACIMIENTO (37667)",-101.77263707694,21.0589380005883,915
"ESTANCIA DE VAQUEROS (37667)",-101.76041786869,21.0593663782558,916
"SAN JOSE DEL RESPLANDOR (37669)",-101.692243603559,20.9990370531175,917
"SAN JUDAS (37669)",-101.705296700083,20.9995141074901,918
"VALLE NUEVO DEL CONSUELO (37669)",-101.698818807842,21.0104346569339,919
"LA CORREA (37669)",-101.696966162159,21.0218491698034,920
"SAN JOSE DEL CONSUELO (LA ENVIDIA) (37669)",-101.690039858952,21.0136343953112,921
"FRACCIONES DE LOS AGUIRRE (37672)",-101.565632974682,21.0671029877128,922
"FRACCIONES DE SAN CARLOS (37672)",-101.593481202196,21.0802953496507,923
"GRANJAS SAN CARLOS (37672)",-101.580563110099,21.0616235677735,924
"LA HERRADURA (SAN CARLOS) (37672)",-101.579308019849,21.0696088442728,925
"PORTALES DE SAN CARLOS (37672)",-101.588246311518,21.0740155798552,926
"PUERTA SAN CARLOS (37672)",-101.592900677224,21.0795014299471,927
"SAN CARLOS LA RONCHA (37672)",-101.586530789964,21.0764677711708,928
"VALLE DE SAN CARLOS (37672)",-101.572514649032,21.056453302378,929
"ARBOLEDAS DEL CAMPO 3RA SECC (37672)",-101.57614791999,21.0588481106518,930
"EL ENCANTO (37672)",-101.574730810578,21.0839962397347,931
"EL SUSPIRO (37683)",-101.551746918885,21.0264580271163,932
"SAN JOSE DEL CLAVEL (37685)",-101.584803917167,21.0527332198623,933
"SUR SAN CARLOS (37685)",-101.583549359315,21.0588468911711,934
"EL RESPLANDOR (37686)",-101.605844529501,21.0012045838245,935
"NUEVO LINDERO (37687)",-101.637828513375,20.9590043923389,936
"RANCHO NUEVO DE LA LUZ (37687)",-101.646172283024,20.9660827879903,937
"JARDINES DE ORIENTE (37257)",-101.647152170836,21.1272661765928,938
"LA FORESTA (37358)",-101.740549390442,21.1663393704656,939
"CONJUNTO HAB LA PLACITA (37179)",-101.66823385251,21.1694272520661,940
"CONJUNTO HAB SAN CRISTOBAL (37179)",-101.674703174212,21.1633256343706,941
"CONJUNTO HAB TORRES DEL LAGO (37179)",-101.683031882915,21.1626406756267,942
"FINCAS SAYAVEDRA (37179)",-101.674141650117,21.1641624265548,943
"FRACC REAL DEL MEZQUITE (37179)",-101.6767352922,21.1612488884255,944
"FRACCIONES DEL PALOTE (37179)",-101.680981524877,21.162581002911,945
"MISION DE LA PRESA (37179)",-101.671519720758,21.1683451410155,946
"RINCONADA DEL BOSQUE (37179)",-101.675748166645,21.1699109866028,947
"UNIDAD OBRERA INFONAVIT (37179)",-101.669431211681,21.1669066547184,948
"BOSQUES DE LA PRESA (37179)",-101.676033152808,21.1648705563312,949
"CONJUNTO HAB LA ESPERANZA (37179)",-101.672577126533,21.1668934832477,950
"INDEPENDENCIA INFONAVIT (37225)",-101.662795269886,21.148672067462,951
"CONJUNTO LAS GLORIAS (37276)",-101.647467183564,21.1166250770857,952
"LAS HILAMAS (37407)",-101.725804884088,21.1084760304445,953
"LOMAS DE LAS HILAMAS (37407)",-101.721774323226,21.1089693859284,954
