Calle,Lon,Lat,Id
"CALLE LOMA SECA",-101.728402566825,21.1214128149495,3811
"CALLE LOMAS DEL AGUAJE",-101.699328732435,21.154143139894,3812
"CALLE LOMAS DEL BOSQUE",-101.708635190362,21.1535998099833,3813
"CALLE LOMAS DEL EDÉN",-101.728909005646,21.1342925050951,3814
"CALLE LOMAS DEL MADROÑO",-101.708090425133,21.1497573666092,3815
"CALLE LOMAS DEL MIRADOR",-101.736298426431,21.153215691551,3816
"CALLE LOMAS DEL PEDREGAL",-101.699113956344,21.1536192650171,3817
"CALLE LOMAS DEL SOL",-101.728857446614,21.1347040429573,3818
"CALLE LOMAS DEL VALLE",-101.729258895881,21.1220636408244,3819
"CALLE LOMERIO",-101.709958393465,21.1191170930794,3820
"CALLE LONDRES",-101.672060245684,21.1179728047013,3821
"CALLE LÓPEZ DE VELASCO",-101.665124781084,21.1402735515832,3822
"CALLE LORENZO ARELLANO",-101.647308779676,21.1568415736797,3823
"CALLE LORENZO BARCELATA",-101.680949272491,21.148708906391,3824
"CALLE LORENZO RODRÍGUEZ",-101.643316710698,21.1445258340001,3825
"CALLE LORETO",-101.684747603219,21.1415716141387,3826
"CALLE LOS ÁNGELES",-101.695343642195,21.1086541780479,3827
"CALLE LOS COLOSOS",-101.637737524467,21.1285531478096,3828
"CALLE LOS HERRERA",-101.661332338217,21.1876070553214,3829
"CALLE LOS MOCHIS",-101.662440510721,21.1302791626533,3830
"CALLE LOS NARANJOS",-101.613047444384,21.0797605794872,3831
"CALLE LOS PARAISOS",-101.690418336837,21.1410267445887,3832
"CALLE LOS PINOS",-101.656565166949,21.1068164413257,3833
"CALLE LOURDES",-101.669129990956,21.1116195144291,3834
"CALLE LUCAS ALAMÁN",-101.750842710423,21.0889613158121,3835
"CALLE LUCERO",-101.596746439996,21.0973462339416,3836
"CALLE LUCERO DE LA MAÑANA",-101.600856721261,21.1147748640687,3837
"CALLE LUCERO NOCTURNO",-101.601510560764,21.1149358382184,3838
"CALLE LUCIO BLANCO",-101.64601502937,21.1468001538041,3839
"CALLE LUCIO CABAÑAS",-101.720863827104,21.095237154671,3840
"CALLE LUCITA",-101.738649394554,21.0912339844609,3841
"CALLE LUCRECIA",-101.683529168436,21.1415908308522,3842
"CALLE LUCRECIA ARANA",-101.698126368537,21.1090963288325,3843
"CALLE LUGROS",-101.702788018752,21.1158379589547,3844
"CALLE LUIS ALCARAZ",-101.682436286206,21.1508664006639,3845
"CALLE LUIS ANTONIO",-101.632681433401,21.151363992854,3846
"CALLE LUIS ARELLANO",-101.665118315858,21.1528784340925,3847
"CALLE LUIS BARRAGÁN",-101.622110703146,21.1171970279206,3848
"CALLE LUIS C. CRUZ",-101.657693848492,21.1508566798919,3849
"CALLE LUIS EL CHINO ESTRADA",-101.58752952217,21.0995271330708,3850
"CALLE LUIS ERNESTO ARANDA",-101.731798918585,21.1003667788038,3851
"CALLE LUIS FREG",-101.695959732656,21.1011035250077,3852
"CALLE LUIS GONZAGA URBINA",-101.636819756427,21.149820809283,3853
"CALLE LUIS GONZÁLEZ",-101.701192044078,21.1301687124162,3854
"CALLE LUIS H. DUCOING",-101.713374047374,21.1043787254978,3855
"CALLE LUIS HURTADO DE MENDOZA",-101.635769571309,21.1430638547131,3856
"CALLE LUIS LONG NORTE",-101.711354269884,21.1262460495156,3857
"CALLE LUIS LONG SUR",-101.715646974129,21.1191860063292,3858
"CALLE LUIS LOZANO",-101.700818711215,21.1468087890944,3859
"CALLE LUIS LUNA BARRAGÁN",-101.587359398318,21.1022702874438,3860
"CALLE LUIS MOYA",-101.687235647807,21.1244879504586,3861
"CALLE LUIS PASTEUR",-101.661273600796,21.1720839177387,3862
"CALLE LUIS RODRÍGUEZ",-101.711184303413,21.1028464174283,3863
"CALLE LUIS SUÁREZ ZAMBRANO",-101.728503530114,21.104376531152,3864
"CALLE LUIS XV",-101.590234816883,21.109998140202,3865
"CALLE LUNA",-101.668175038647,21.1460322559839,3866
"CALLE LUNIK",-101.688308994964,21.151946510723,3867
"CALLE LUPERCIO",-101.632708012864,21.1516504476101,3868
"CALLE LUXMA",-101.6242550898,21.1007949613185,3869
"CALLE LUXOR",-101.637256711828,21.1290079412635,3870
"CALLE M. DEL BRAVO",-101.640402063704,21.1662920733206,3871
"CALLE M. DEL DANUBIO",-101.640856153888,21.1641424813905,3872
"CALLE M. DEL EBRO",-101.640941224358,21.1637804044422,3873
"CALLE M. DEL GANGES",-101.642014560723,21.1655978614522,3874
"CALLE M. DEL HUDSON",-101.640750762338,21.16599944292,3875
"CALLE M. DEL MISSISIPI",-101.641923687828,21.1659899298914,3876
"CALLE M. DEL NILO",-101.641335794711,21.1656969262722,3877
"CALLE M. DEL ORINOCO",-101.640710400764,21.1652594546601,3878
"CALLE M. DEL RMIN",-101.640795325544,21.1648956078461,3879
"CALLE M. DEL SENA",-101.640084692055,21.1657431712104,3880
"CALLE M. DEL TAJO",-101.642168113667,21.1635277489065,3881
"CALLE M. DEL TÁMESIS",-101.64182081348,21.1645819153232,3882
"CALLE M. DEL VUILON",-101.642137444987,21.1652310882442,3883
"CALLE M. GARCÍA Y MOYEDA",-101.659811860729,21.1492001331796,3884
"CALLE M. JIMÉNEZ",-101.663841876601,21.1462162033152,3885
"CALLE M. M. LOMBARDINI",-101.645874633508,21.1439283190367,3886
"CALLE MACARENA",-101.659279727378,21.1181206109775,3887
"CALLE MACEDONIA",-101.647609587612,21.169773318384,3888
"CALLE MACHADO",-101.753030079275,21.1338433629809,3889
"CALLE MACHAQUITOS",-101.698568449175,21.0980406238758,3890
"CALLE MACHUPICHU",-101.641175806218,21.123678121748,3891
"CALLE MADRE ADELA",-101.630070306699,21.0751741260851,3892
"CALLE MADRE ADMIRABLE",-101.57767583667,21.096811019513,3893
"CALLE MADRE ADRIANA",-101.631995179634,21.0674992595832,3894
"CALLE MADRE ALEJANDRA",-101.632363991605,21.066231019446,3895
"CALLE MADRE ALICIA",-101.631763790367,21.0688093181955,3896
"CALLE MADRE AMABLE",-101.577284026337,21.096407510798,3897
"CALLE MADRE AMALIA",-101.630987385859,21.070620979075,3898
"CALLE MADRE ANDREA",-101.630232530007,21.0748119753924,3899
"CALLE MADRE ÁNGELA",-101.623914936525,21.073711657567,3900
"CALLE MADRE AURORA",-101.628269239834,21.0709611683233,3901
"CALLE MADRE BELÉN",-101.628933721914,21.0644217768436,3902
"CALLE MADRE CARMEN",-101.628029380751,21.0699068948874,3903
"CALLE MADRE CASTÍSIMA",-101.578478046325,21.0957155948988,3904
"CALLE MADRE CELIA",-101.624442985156,21.0731037797157,3905
"CALLE MADRE CONSUELO",-101.625166391716,21.0695809850744,3906
"CALLE MADRE DE CRISTO",-101.580000499623,21.0961559596299,3907
"CALLE MADRE DE DIOS",-101.575590208122,21.0951054165818,3908
"CALLE MADRE DE LA DIVINA GRACIA",-101.579496918848,21.095393876826,3909
"CALLE MADRE DE LA IGLESIA",-101.579621806801,21.0960438780226,3910
"CALLE MADRE DEL CREADOR",-101.57637894863,21.0962053476987,3911
"CALLE MADRE DEL SALVADOR",-101.575771031208,21.0956594358344,3912
"CALLE MADRE ELENA",-101.626930839986,21.0646435820357,3913
"CALLE MADRE ELVIRA",-101.627576341875,21.0627570427034,3914
"CALLE MADRE EMELIA",-101.632242611907,21.0666655313892,3915
"CALLE MADRE ESTEFANÍA",-101.625543231035,21.069807806685,3916
"CALLE MADRE ESTHELA",-101.631762411706,21.0683211562963,3917
"CALLE MADRE EVA",-101.631447942169,21.0695257388218,3918
"CALLE MADRE FABIOLA",-101.631272834274,21.0673391766617,3919
"CALLE MADRE GLORIA",-101.631298410094,21.0698764024741,3920
"CALLE MADRE INMACULADA",-101.57762984624,21.0962031209773,3921
"CALLE MADRE IRENE",-101.629549767408,21.0757845436219,3922
"CALLE MADRE ISABEL",-101.627349905174,21.0631074095793,3923
"CALLE MADRE JULIA",-101.63086401866,21.0733611881683,3924
"CALLE MADRE LIDIA",-101.630704496016,21.0737373547951,3925
"CALLE MADRE LUCÍA",-101.631879695891,21.0679146546377,3926
"CALLE MADRE MARIANA",-101.624797825259,21.0693514807863,3927
"CALLE MADRE MARINA",-101.627172685671,21.0742691805783,3928
"CALLE MADRE MAURA",-101.627471657191,21.0721908005651,3929
"CALLE MADRE MÓNICA",-101.630384932718,21.0744564868774,3930
"CALLE MADRE NATURALEZA",-101.624582210101,21.0736314074636,3931
"CALLE MADRE OBRERA",-101.632482310011,21.0658313688227,3932
"CALLE MADRE PATRIA",-101.631669073769,21.0714899139284,3933
"CALLE MADRE PAZ",-101.631016742429,21.0730000105421,3934
"CALLE MADRE PRUDENTÍSIMA",-101.57623154525,21.0956324615689,3935
"CALLE MADRE PURÍSIMA",-101.578865428397,21.0958167812195,3936
"CALLE MADRE RAQUEL",-101.628891669615,21.0708705976,3937
"CALLE MADRE REDENTORA",-101.63087379429,21.0726849654388,3938
"CALLE MADRE REYNA",-101.631138213857,21.0702649266851,3939
"CALLE MADRE ROSA",-101.6304681308,21.0639776277654,3940
"CALLE MADRE ROSARIO",-101.626101361089,21.0659815735908,3941
"CALLE MADRE SANTA",-101.631499097405,21.0719064259409,3942
"CALLE MADRE SARA",-101.629907868453,21.0755431754772,3943
"CALLE MADRE SELVA",-101.630477633936,21.0696423008516,3944
"CALLE MADRE SIERRA",-101.623588139081,21.0736845358127,3945
"CALLE MADRE SOCORRO",-101.627425505782,21.0697924273787,3946
"CALLE MADRE SOFÍA",-101.627349634478,21.0639694241497,3947
"CALLE MADRE TERESA",-101.632115260711,21.0670803373877,3948
"CALLE MADRE TIERRA",-101.630520709663,21.0760363843717,3949
"CALLE MADRE VIRGINAL",-101.577982978532,21.0963557026536,3950
"CALLE MADRESELVA",-101.631382706247,21.110999643219,3951
"CALLE MADRID",-101.674908109921,21.1124450255176,3952
"CALLE MADROÑO DEL VALLE",-101.669288740183,21.1555088719369,3953
"CALLE MAESTROS",-101.70252891148,21.1481541137214,3954
"CALLE MAGDALENA VÁZQUEZ",-101.729471462338,21.0989679094415,3955
"CALLE MAGMA",-101.669206257063,21.1911011454016,3956
"CALLE MAGNETITA",-101.757315621319,21.1478021289651,3957
"CALLE MAGNOLIA",-101.637567724371,21.0757203931817,3958
"CALLE MÁLAGA",-101.715602008026,21.1337063134956,3959
"CALLE MALAQUITA",-101.760918930464,21.1514076009801,3960
"CALLE MALDIVAS",-101.655556875849,21.1910304550915,3961
"CALLE MALECÓN DEL BUCÉFALO",-101.680385746505,21.2065948023083,3962
"CALLE MALECÓN DEL GRANIZO",-101.678842235581,21.1459993524882,3963
"CALLE MALECÓN DEL RÍO DE LOS GÓMEZ",-101.678391421627,21.0857617231251,3964
"CALLE MALECÓN RÍO DE LOS CASTILLOS",-101.663765588911,21.1929468977812,3965
"CALLE MALI",-101.654114434334,21.1917542636484,3966
"CALLE MALINALCO",-101.651044697455,21.0994509739833,3967
"CALLE MALLORCA",-101.722954044893,21.1306344874916,3968
"CALLE MALTA",-101.6587281291,21.124798784936,3969
"CALLE MALVA",-101.67748546798,21.1883323279746,3970
"CALLE MALVAROSA",-101.672315645051,21.2050845312262,3971
"CALLE MALVAS",-101.633319073416,21.1093659302935,3972
"CALLE MAMEY",-101.715684369738,21.1099024478398,3973
"CALLE MANAGUA",-101.661630887955,21.1380388882841,3974
"CALLE MANANTIAL",-101.690977591043,21.1518200309697,3975
"CALLE MANANTIAL DEL AMAZONAS",-101.641760638043,21.1640536283723,3976
"CALLE MANANTIAL DEL COLORADO",-101.642392047555,21.1658315988493,3977
"CALLE MANDARINA",-101.700940488413,21.1061633617498,3978
"CALLE MANDUJANO",-101.647496350376,21.1535961092731,3979
"CALLE MANGLE",-101.671129454561,21.1791926682071,3980
"CALLE MANGO",-101.715542992715,21.1095296087045,3981
"CALLE MANILLA",-101.652206296883,21.1460013103123,3982
"CALLE MANRESA",-101.634663694774,21.078939090167,3983
"CALLE MANTO SAGRADO",-101.65411649558,21.0784677671738,3984
"CALLE MANUEL ACUÑA",-101.634847598937,21.15289223329,3985
"CALLE MANUEL ÁLVAREZ",-101.701273176416,21.1482923934792,3986
"CALLE MANUEL ÁVILA CAMACHO",-101.652903005269,21.1395370616861,3987
"CALLE MANUEL BARANDA",-101.647547538888,21.1564596217142,3988
"CALLE MANUEL C. ARANDA",-101.647412048827,21.1417714533899,3989
"CALLE MANUEL CRESCENCIO REJÓN",-101.751033090605,21.0933764042977,3990
"CALLE MANUEL DE AUSTRI",-101.701346066468,21.1390202878561,3991
"CALLE MANUEL DE LA PEÑA Y PEÑA",-101.64626635211,21.1435773127428,3992
"CALLE MANUEL DÍAZ INFANTE",-101.645470476381,21.1409475808662,3993
"CALLE MANUEL DOBLADO",-101.68926551659,21.1027702178713,3994
"CALLE MANUEL EL PACHUCO LÓPEZ",-101.589513766547,21.1014887891764,3995
"CALLE MANUEL GÓMEZ LINARES",-101.649282948949,21.1564674062458,3996
"CALLE MANUEL GÓMEZ PEDRAZA",-101.651618579134,21.1356667213421,3997
"CALLE MANUEL GONZÁLEZ",-101.649716700066,21.1431504153595,3998
"CALLE MANUEL JOSÉ OTHÓN",-101.637441153786,21.1509931493144,3999
"CALLE MANUEL LÓPEZ MERCADO",-101.728405468937,21.114369535126,4000
"CALLE MANUEL LOZADA",-101.719074014354,21.0930307984327,4001
"CALLE MANUEL M. MORENO",-101.711433085568,21.1035919464113,4002
"CALLE MANUEL M. PACHECO",-101.637839037242,21.1455478613448,4003
"CALLE MANUEL M. PONCE",-101.669855222241,21.1054049247975,4004
"CALLE MANUEL MARTÍNEZ VALADEZ",-101.633817011846,21.1509525835949,4005
"CALLE MANUEL PAYNO",-101.75404532753,21.0921529135262,4006
"CALLE MANUEL QUIJANO GONZÁLEZ",-101.729533831221,21.1107810881767,4007
"CALLE MANUEL RUBIO",-101.729561270436,21.1156407277375,4008
"CALLE MANUEL TÉLLEZ",-101.646851726226,21.1405559018335,4009
"CALLE MANUEL TORRES BUENO",-101.749980525881,21.1456896007945,4010
"CALLE MANUEL VALTIERRA",-101.729520955628,21.1018049782172,4011
"CALLE MANUEL ZERMEÑO",-101.746394729233,21.1418442031475,4012
"CALLE MANUELA BUSTAMANTE",-101.699590809268,21.1132360026394,4013
"CALLE MANZANILLA",-101.67393984225,21.1280871317158,4014
"CALLE MANZANILLO",-101.66553645924,21.1299944112131,4015
"CALLE MANZANITA",-101.649402490433,21.1209543432684,4016
"CALLE MANZANO",-101.666121104905,21.1009326781007,4017
"CALLE MAPACHE",-101.64053071622,21.0585251110451,4018
"CALLE MAPLE",-101.67640513309,21.1551150803967,4019
"CALLE MAQUILEROS",-101.687048165241,21.0631614228614,4020
"CALLE MAQUINISTAS DE ECHEVESTE",-101.664801559344,21.1807725117421,4021
"CALLE MAR ADRIÁTICO",-101.65623703671,21.0958504923064,4022
"CALLE MAR AMARILLO",-101.653067011034,21.0939861149673,4023
"CALLE MAR ARÁBIGO",-101.6500943155,21.0901128581219,4024
"CALLE MAR ARAL",-101.656601172206,21.0914463134966,4025
"CALLE MAR ARGENTINO",-101.654136673669,21.0906476930367,4026
"CALLE MAR BÁLTICO",-101.657284762182,21.0947823054591,4027
"CALLE MAR BLANCO",-101.659530246124,21.0928024075051,4028
"CALLE MAR CANTÁBRICO",-101.658052651009,21.0935772103201,4029
"CALLE MAR CARIBE",-101.699101069958,21.1425131152881,4030
"CALLE MAR CARIBE DE LINDA VISTA",-101.705414555337,21.1433678282627,4031
"CALLE MAR CASPIO",-101.654535620123,21.0909801076459,4032
"CALLE MAR CASPIO DE GRANADA",-101.701313308662,21.1445608104331,4033
"CALLE MAR CASPIO DE LINDA VISTA",-101.702017366308,21.1449159823867,4034
"CALLE MAR CHILENO",-101.649984454319,21.0880590673721,4035
"CALLE MAR DE ANDAMAN",-101.653055229915,21.0900042550924,4036
"CALLE MAR DE ARABIA",-101.649531213095,21.0936711130315,4037
"CALLE MAR DE AZOV",-101.650181924756,21.0893951919346,4038
"CALLE MAR DE BEAUFORT",-101.650256989369,21.0890283629686,4039
"CALLE MAR DE BERING",-101.651700247468,21.0885974204347,4040
"CALLE MAR DE CHINA",-101.650108078725,21.093773404619,4041
"CALLE MAR DE CONSTANZA",-101.650911995292,21.0893167080997,4042
"CALLE MAR DE CORTÉS",-101.657879589072,21.0923968096651,4043
"CALLE MAR DE FILIPINAS",-101.65090844297,21.0884735523126,4044
"CALLE MAR DE FLORES",-101.64995045455,21.0908474252685,4045
"CALLE MAR DE GALILEA",-101.650023356293,21.0904812024456,4046
"CALLE MAR DE GROENLANDIA",-101.651294483254,21.0885366667338,4047
"CALLE MAR DE JAPÓN",-101.65486627296,21.0943273555231,4048
"CALLE MAR DE JAVA",-101.678934769524,21.0935003119898,4049
"CALLE MAR DE KARA",-101.650559011389,21.0884196271641,4050
"CALLE MAR DE LAS ANTILLAS",-101.653744837254,21.091184897665,4051
"CALLE MAR DE NORUEGA",-101.65016776583,21.088358657626,4052
"CALLE MAR DE OMAN",-101.655753098926,21.0912632744806,4053
"CALLE MAR DE PLATA",-101.669899959016,21.0971598314611,4054
"CALLE MAR DE SIBERIA",-101.652123255284,21.0886641789088,4055
"CALLE MAR DE TASMANIA",-101.654333374286,21.0902966417767,4056
"CALLE MAR DE TIMOR",-101.65269918472,21.0897367814273,4057
"CALLE MAR DEL CARIBE",-101.657719813718,21.0917220474346,4058
"CALLE MAR DEL CORAL",-101.658557569076,21.0922393311802,4059
"CALLE MAR DEL NORTE",-101.650709552504,21.0938794059099,4060
"CALLE MAR DEL PLATA",-101.662488351057,21.1361912122547,4061
"CALLE MAR EGEO DE GRANADA",-101.698087319074,21.1425389159382,4062
"CALLE MAR EGEO DE LINDA VISTA",-101.702311789957,21.1433629224609,4063
"CALLE MAR JÓNICO",-101.649877088757,21.0885820824972,4064
"CALLE MAR MARMARA",-101.647154400255,21.1316619782178,4065
"CALLE MAR MEDITERRÁNEO",-101.658954270823,21.0932300603191,4066
"CALLE MAR MEDITERRÁNEO DE GRANADA",-101.701607289845,21.144261155428,4067
"CALLE MAR MEDITERRÁNEO DE LINDA VISTA",-101.702201509692,21.1439273324805,4068
"CALLE MAR NEGRO",-101.656115281095,21.0945583257062,4069
"CALLE MAR ROJO",-101.654019947962,21.0954310709872,4070
"CALLE MAR ROJO DE LINDA VISTA",-101.701830631978,21.1458912494816,4071
"CALLE MAR TIRRENO",-101.65843966256,21.093654203079,4072
"CALLE MARACAIBO",-101.663955130925,21.1342593371987,4073
"CALLE MARACUYA",-101.736831281938,21.1387216005215,4074
"CALLE MARAVATIO",-101.669922749635,21.1344963921948,4075
"CALLE MARCEL",-101.748174627857,21.1404799756704,4076
"CALLE MARCELO",-101.661354126092,21.1308413864209,4077
"CALLE MARCELONIO ALCALÁ",-101.707573282581,21.1135190633541,4078
"CALLE MARCO AURELIO",-101.673761414058,21.1894127905679,4079
"CALLE MARCOS AURELIO",-101.581462637191,21.1050849253291,4080
"CALLE MARCOS DE AGUILAR",-101.731010274305,21.1199426985967,4081
"CALLE MARCOS DE ARRIETA",-101.664849387989,21.1376013096528,4082
"CALLE MARFIK",-101.668171667988,21.1362283110877,4083
"CALLE MARFIL",-101.61915930176,21.0659503824043,4084
"CALLE MARGARITA",-101.694813718478,21.1126850365852,4085
"CALLE MARGARITAS",-101.596437809757,21.0694375854762,4086
"CALLE MARÍA ALEJANDRA",-101.651386344504,21.1112025761381,4087
"CALLE MARÍA ANTONIETA",-101.693210802836,21.1125563247147,4088
"CALLE MARÍA ASUNTA",-101.667460242196,21.1145424468765,4089
"CALLE MARÍA CONESA",-101.700844361678,21.1100576222615,4090
"CALLE MARÍA CRISTINA",-101.699436674463,21.1145103365828,4091
"CALLE MARÍA DE LA LUZ",-101.695674235677,21.1137935229528,4092
"CALLE MARÍA DEL CARMEN",-101.653907603753,21.1091729034068,4093
"CALLE MARÍA DOLORES",-101.727413059865,21.1413733253187,4094
"CALLE MARÍA DOLORES HINOJOSA",-101.729713682141,21.1053093421525,4095
"CALLE MARÍA DOLORES ZAPATA",-101.706547827021,21.1125759695054,4096
"CALLE MARÍA ESTELA",-101.693262007536,21.1188885168916,4097
"CALLE MARÍA ESTHER",-101.692634010052,21.1189589041302,4098
"CALLE MARÍA ESTHER VALTIERRA",-101.731582333958,21.1203047584579,4099
"CALLE MARÍA EUGENIA",-101.653155198554,21.1111344884659,4100
"CALLE MARÍA GREVER",-101.662166695936,21.1039525331829,4101
"CALLE MARÍA GUADALUPE",-101.651991184446,21.1109593517927,4102
"CALLE MARÍA IZQUIERDO",-101.648464333862,21.1676811508645,4103
"CALLE MARÍA JOAQUÍN PORTILLA Y TORRES",-101.697168605846,21.1092291533028,4104
"CALLE MARÍA LUISA",-101.698232466055,21.1142266112691,4105
"CALLE MARÍA LUISA MERLOS",-101.749645573384,21.1450514031998,4106
"CALLE MARÍA MAGDALENA",-101.653541511332,21.1107632492246,4107
"CALLE MARÍA PATRICIA DE MANZANARES",-101.652326029922,21.108238426862,4108
"CALLE MARÍA SÁNCHEZ",-101.731721321482,21.1208502485402,4109
"CALLE MARÍA SOLEDAD",-101.692080382004,21.1186125536265,4110
"CALLE MARIANA CABALLERO",-101.72969541691,21.1007146806381,4111
"CALLE MARIANA GÓMEZ T.",-101.728894405153,21.0982383928876,4112
"CALLE MARIANO ARISTA",-101.651109387488,21.1364457869436,4113
"CALLE MARIANO AZUELA",-101.672433708049,21.1670006464627,4114
"CALLE MARIANO DE VERAZA",-101.63946100682,21.1426640646949,4115
"CALLE MARIANO HUELGA",-101.648938983447,21.1537142334252,4116
"CALLE MARIANO LEAL",-101.728333730917,21.1058197496818,4117
"CALLE MARIANO MARTÍNEZ",-101.729557277446,21.1093824031754,4118
"CALLE MARIANO MATAMOROS",-101.688768060198,21.1248067592246,4119
"CALLE MARIANO OTERO",-101.748149149164,21.0931158014531,4120
"CALLE MARIE CURIE",-101.654523490966,21.158027395448,4121
"CALLE MARÍN",-101.659677028972,21.1911908060109,4122
"CALLE MARINA NACIONAL",-101.713715628773,21.1270009620249,4123
"CALLE MARINEROS DE SEATLE",-101.643027066046,21.1493993662878,4124
"CALLE MARIO EL CAPI AYALA",-101.5882639778,21.1014374046126,4125
"CALLE MARIO LLAMAS",-101.608360104135,21.0925028244458,4126
"CALLE MARIOLA",-101.649790919315,21.1240525041198,4127
"CALLE MÁRMOL",-101.651930620502,21.1008898631767,4128
"CALLE MÁRMOL DE MANZANARES",-101.65033305043,21.1072195156682,4129
"CALLE MARMOLEJO",-101.633379065392,21.1202790882094,4130
"CALLE MARQUET",-101.64574594412,21.1243213600428,4131
"CALLE MÁRQUEZ",-101.652265150316,21.1380909554333,4132
"CALLE MÁRQUEZ SUR",-101.704262120001,21.1276528706835,4133
"CALLE MARRO",-101.671737583323,21.1312914701253,4134
"CALLE MARRUECOS",-101.652473641945,21.1910560812732,4135
"CALLE MARSELLA",-101.726325708465,21.1183642067428,4136
"CALLE MARTE",-101.668826824099,21.1359665400238,4137
"CALLE MARTHA",-101.693758380245,21.1142806641214,4138
"CALLE MARTHA MAGDALENA",-101.72898559371,21.1379889174546,4139
"CALLE MARTÍN CARRERA",-101.650619164343,21.1372351102122,4140
"CALLE MARTÍN LUTHER KING",-101.707256811153,21.1152953916691,4141
"CALLE MARTÍN MUÑOZ",-101.729022849025,21.1146417122453,4142
"CALLE MARTINA",-101.630628887313,21.1525459952016,4143
"CALLE MARTINETE",-101.586240225306,21.1154358100147,4144
"CALLE MARTINICA",-101.716328315799,21.1384599005041,4145
"CALLE MÁRTIRES DE CANANEA",-101.619381267931,21.063977283325,4146
"CALLE MÁRTIRES DE RÍO BLANCO",-101.620858773114,21.0600960620836,4147
"CALLE MÁRTIRES DE TLATELOLCO",-101.723152885897,21.0978457767612,4148
"CALLE MARX",-101.753162534124,21.1411218964584,4149
"CALLE MASADA",-101.642544491635,21.1317222597745,4150
"CALLE MATA GORDA",-101.757694356409,21.1446939748471,4151
"CALLE MATIANA MURGIA",-101.703518447219,21.1113926154769,4152
"CALLE MATILDE",-101.653555279952,21.1075208074394,4153
"CALLE MATILDE MONTOYA",-101.700314076433,21.1134305691655,4154
"CALLE MATISSE",-101.645923821028,21.1222097051138,4155
"CALLE MÁXIMO PACHECO",-101.646955766096,21.1667812199774,4156
"CALLE MAYAGUEZ",-101.679767276439,21.1699286429925,4157
"CALLE MAYAS",-101.652745077124,21.1199279191382,4158
"CALLE MAYORAL",-101.716311895977,21.1575660567282,4159
"CALLE MAYORDOMO",-101.698961423231,21.0958192966233,4160
"CALLE MAZATEPEC",-101.646624680684,21.073845908362,4161
"CALLE MAZATLÁN",-101.662321162592,21.1295139331216,4162
"CALLE MÉDANO",-101.685892946502,21.1500766601098,4163
"CALLE MEDELLÍN",-101.664978001833,21.1319102837327,4164
"CALLE MEDIAS BLANCAS",-101.644511525686,21.1476082863933,4165
"CALLE MÉDICOS",-101.699583508572,21.1501337355835,4166
"CALLE MEDITERRÁNEO",-101.633281154402,21.1565651247807,4167
"CALLE MEGISTE",-101.628064664752,21.0814992405975,4168
"CALLE MELANCOLÍA",-101.643933473851,21.1197523939579,4169
"CALLE MELAQUE",-101.662224851496,21.1298776657217,4170
"CALLE MELCHOR OCAMPO",-101.680466154889,21.126540631445,4171
"CALLE MELILLA",-101.719809420568,21.1276815311778,4172
"CALLE MELOCOTÓN",-101.714845748333,21.1089416796149,4173
"CALLE MELOS",-101.628381431158,21.0812853143658,4174
"CALLE MEMBRILLAL",-101.687234201697,21.1018882410496,4175
"CALLE MEMBRILLO",-101.682009241333,21.1376380046902,4176
"CALLE MENA",-101.661515501339,21.1271732136729,4177
"CALLE MENFIS",-101.639493893229,21.1315818953882,4178
"CALLE MERCED",-101.597778978617,21.1230233433527,4179
"CALLE MERCEDES",-101.681860575305,21.1330530720417,4180
"CALLE MERCEDES MENDOZA",-101.729741881283,21.0993753221135,4181
"CALLE MERCURIAL DEL JEREZ",-101.651158738685,21.0821400669106,4182
"CALLE MERCURIO",-101.657720314641,21.1627893929162,4183
"CALLE MERCURIO DE ECHEVESTE",-101.664419973403,21.1837704818223,4184
"CALLE MERCURIO DE SAN JOSÉ",-101.656571229279,21.1639872458148,4185
"CALLE MÉRIDA",-101.667460908594,21.120687589061,4186
"CALLE MERINDADES",-101.65420758791,21.1390661766628,4187
"CALLE MERINO",-101.656845970365,21.135106110059,4188
"CALLE MERLÓN",-101.662205800257,21.1923332327925,4189
"CALLE MESA DE LA VIRGEN",-101.636799215012,21.087263967758,4190
"CALLE MESA DE LOS NARANJOS",-101.635343308847,21.1670934816789,4191
"CALLE MESA DEL CONSUELO",-101.636845564271,21.1679076613096,4192
"CALLE MESA DEL LLANO",-101.637628276624,21.1662706541674,4193
"CALLE MESA DEL OBISPO",-101.635740079841,21.1661142305873,4194
"CALLE MESA LARGA",-101.611610189259,21.1473820061747,4195
"CALLE MESA REDONDA",-101.611185621119,21.1471650537243,4196
"CALLE MESENIA",-101.629783817769,21.0837339605539,4197
"CALLE MESÍAS",-101.65162641043,21.1914538172399,4198
"CALLE MESOPOTAMIA",-101.64755138259,21.1311635280744,4199
"CALLE MESTIZO",-101.637709302842,21.0856052401898,4200
"CALLE METEORA",-101.630963625771,21.0817028749877,4201
"CALLE METEORITO",-101.700119732939,21.1093899511853,4202
"CALLE METIS",-101.731925537733,21.1400329001983,4203
"CALLE METROPOLITANO",-101.655530903428,21.0868480169225,4204
"CALLE MEXICALI",-101.654385403663,21.1298822414723,4205
"CALLE MEXICAS",-101.649949351082,21.1143263415875,4206
"CALLE MÉXICO",-101.690875308449,21.1340535426369,4207
"CALLE MÉXICO INSURGENTES",-101.645612077335,21.1471106519351,4208
"CALLE MEZQUITA AZUL",-101.645761592324,21.133382001778,4209
